species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Accipiter nisus,BJBX01000455.1,940950,4,4.25102290238589e-06,1190649881,18087
Accipiter nisus,BJBX01003607.1,850097,11,1.29396998224908e-05,1190649881,18087
Accipiter nisus,BJBX01000099.1,848721,4,4.71297399263127e-06,1190649881,18087
Accipiter nisus,BJBX01000876.1,743259,8,1.0763408179383e-05,1190649881,18087
Accipiter nisus,BJBX01000452.1,741327,13,1.75361210370053e-05,1190649881,18087
Accipiter nisus,BJBX01001233.1,720635,20,2.77533009082268e-05,1190649881,18087
Accipiter nisus,BJBX01001685.1,672918,6,8.9163910015782e-06,1190649881,18087
Accipiter nisus,BJBX01001964.1,657398,5,7.60574263992285e-06,1190649881,18087
Accipiter nisus,BJBX01002841.1,653142,12,1.83727275232645e-05,1190649881,18087
Accipiter nisus,BJBX01000297.1,649111,2,3.08113712446716e-06,1190649881,18087
Accipiter nisus,BJBX01002159.1,648652,12,1.84999044171605e-05,1190649881,18087
Accipiter nisus,BJBX01002139.1,635132,5,7.87237928493604e-06,1190649881,18087
Accipiter nisus,BJBX01002983.1,631596,36,5.69984610415519e-05,1190649881,18087
Accipiter nisus,BJBX01001674.1,624192,11,1.76227827335179e-05,1190649881,18087
Accipiter nisus,BJBX01001970.1,596672,7,1.17317387107154e-05,1190649881,18087
Accipiter nisus,BJBX01000838.1,592920,5,8.43284085542738e-06,1190649881,18087
Accipiter nisus,BJBX01002786.1,591265,6,1.01477340955409e-05,1190649881,18087
Accipiter nisus,BJBX01004232.1,591212,12,2.02972876057996e-05,1190649881,18087
Accipiter nisus,BJBX01002290.1,580753,18,3.09942436801876e-05,1190649881,18087
Accipiter nisus,BJBX01001039.1,580292,5,8.61635176773073e-06,1190649881,18087
Accipiter nisus,BJBX01000453.1,577318,15,2.59822143082322e-05,1190649881,18087
Accipiter nisus,BJBX01000017.1,567826,11,1.93721316036955e-05,1190649881,18087
Accipiter nisus,BJBX01001622.1,562286,10,1.77845438086668e-05,1190649881,18087
Accipiter nisus,BJBX01000071.1,561170,13,2.31658855605253e-05,1190649881,18087
Accipiter nisus,BJBX01001008.1,555760,27,4.85821217791853e-05,1190649881,18087
Accipiter nisus,BJBX01001054.1,550523,12,2.17974544206146e-05,1190649881,18087
Accipiter nisus,BJBX01005433.1,545572,11,2.01623250460068e-05,1190649881,18087
Accipiter nisus,BJBX01003788.1,534488,11,2.05804433401685e-05,1190649881,18087
Accipiter nisus,BJBX01004113.1,521994,4,7.66292332862064e-06,1190649881,18087
Accipiter nisus,BJBX01000295.1,518239,4,7.71844650827128e-06,1190649881,18087
Accipiter nisus,BJBX01003892.1,516845,5,9.67408023682148e-06,1190649881,18087
Accipiter nisus,BJBX01001037.1,512668,2,3.90116020504498e-06,1190649881,18087
Accipiter nisus,BJBX01000696.1,508390,10,1.96699384330927e-05,1190649881,18087
Accipiter nisus,BJBX01003476.1,503454,9,1.78765090753078e-05,1190649881,18087
Accipiter nisus,BJBX01000517.1,502412,9,1.79135848666035e-05,1190649881,18087
Accipiter nisus,BJBX01000873.1,501811,14,2.78989500030888e-05,1190649881,18087
Accipiter nisus,BJBX01000200.1,500601,9,1.79783899752498e-05,1190649881,18087
Accipiter nisus,BJBX01000080.1,497679,5,1.00466364865707e-05,1190649881,18087
Accipiter nisus,BJBX01005545.1,490632,8,1.63054998450978e-05,1190649881,18087
Accipiter nisus,BJBX01001852.1,487505,11,2.25638711397832e-05,1190649881,18087
Accipiter nisus,BJBX01004419.1,482969,10,2.07052626566094e-05,1190649881,18087
Accipiter nisus,BJBX01002418.1,478079,2,4.18340901817482e-06,1190649881,18087
Accipiter nisus,BJBX01003001.1,469719,8,1.70314592341379e-05,1190649881,18087
Accipiter nisus,BJBX01003767.1,468925,14,2.98555206056406e-05,1190649881,18087
Accipiter nisus,BJBX01007339.1,466739,5,1.07126252573708e-05,1190649881,18087
Accipiter nisus,BJBX01000014.1,464546,25,5.38159837777099e-05,1190649881,18087
Accipiter nisus,BJBX01000889.1,463553,5,1.07862531361031e-05,1190649881,18087
Accipiter nisus,BJBX01001000.1,459420,11,2.39432327717557e-05,1190649881,18087
Accipiter nisus,BJBX01001050.1,457379,5,1.09318530146771e-05,1190649881,18087
Accipiter nisus,BJBX01000084.1,457130,25,5.46890381291974e-05,1190649881,18087
Accipiter nisus,BJBX01000720.1,451229,9,1.99455265508201e-05,1190649881,18087
Accipiter nisus,BJBX01006447.1,451060,7,1.551899968962e-05,1190649881,18087
Accipiter nisus,BJBX01001563.1,450401,6,1.33214624301456e-05,1190649881,18087
Accipiter nisus,BJBX01000614.1,450261,2,4.44186816091112e-06,1190649881,18087
Accipiter nisus,BJBX01001493.1,447740,3,6.70031714834502e-06,1190649881,18087
Accipiter nisus,BJBX01003084.1,446521,11,2.46348995903888e-05,1190649881,18087
Accipiter nisus,BJBX01003172.1,446456,8,1.79188990628416e-05,1190649881,18087
Ailuropoda melanoleuca,1,212770937,1573,7.39292697667633e-06,2444060653,24462
Ailuropoda melanoleuca,2,199809881,1833,9.17372049283188e-06,2444060653,24462
Ailuropoda melanoleuca,3,147627920,1094,7.4105223456376e-06,2444060653,24462
Ailuropoda melanoleuca,4,144794249,1682,1.16164834695886e-05,2444060653,24462
Ailuropoda melanoleuca,7,141533052,1085,7.66605386281079e-06,2444060653,24462
Ailuropoda melanoleuca,6,131587389,1061,8.06308270164096e-06,2444060653,24462
Ailuropoda melanoleuca,5,130990914,1141,8.71052781569262e-06,2444060653,24462
Ailuropoda melanoleuca,8,129245720,1472,1.13891585732974e-05,2444060653,24462
Ailuropoda melanoleuca,X,112850221,868,7.69161098940161e-06,2444060653,24462
Ailuropoda melanoleuca,10,110580333,1174,1.06167160845862e-05,2444060653,24462
Ailuropoda melanoleuca,11,110513224,818,7.40182912408745e-06,2444060653,24462
Ailuropoda melanoleuca,14,106650358,925,8.67320107823736e-06,2444060653,24462
Ailuropoda melanoleuca,9,103688518,724,6.9824510366712e-06,2444060653,24462
Ailuropoda melanoleuca,13,92459488,1477,1.59745639084655e-05,2444060653,24462
Ailuropoda melanoleuca,15,91612352,771,8.41589570803727e-06,2444060653,24462
Ailuropoda melanoleuca,16,91341929,1380,1.51080671834728e-05,2444060653,24462
Ailuropoda melanoleuca,12,81781225,1514,1.8512806576326e-05,2444060653,24462
Ailuropoda melanoleuca,17,42246006,478,1.13146790728572e-05,2444060653,24462
Ailuropoda melanoleuca,18,38124791,229,6.00659030498029e-06,2444060653,24462
Ailuropoda melanoleuca,19,35683536,266,7.45441819443006e-06,2444060653,24462
Ailuropoda melanoleuca,20,30944335,343,1.10844198138367e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02011404.1,7563941,48,6.34589825594885e-06,2444060653,24462
Ailuropoda melanoleuca,LNAT02006054.1,1965601,11,5.59625274915916e-06,2444060653,24462
Ailuropoda melanoleuca,LNAT02007500.1,1666120,28,1.68055122080042e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02009627.1,911269,5,5.48685404639025e-06,2444060653,24462
Ailuropoda melanoleuca,LNAT02007763.1,777235,8,1.02928972575862e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02009834.1,768382,6,7.80861602692411e-06,2444060653,24462
Ailuropoda melanoleuca,LNAT02009516.1,643204,2,3.10943339904603e-06,2444060653,24462
Ailuropoda melanoleuca,LNAT02009845.1,609703,12,1.9681713883645e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02005940.1,556840,3,5.38754399827599e-06,2444060653,24462
Ailuropoda melanoleuca,LNAT02006771.1,520366,9,1.72955189232194e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02009243.1,458219,8,1.74589006566729e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02005970.1,384128,5,1.30164945018327e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02002270.1,380012,7,1.84204709324969e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02001432.1,366627,10,2.7275678005166e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02007588.1,356298,2,5.61327877226367e-06,2444060653,24462
Ailuropoda melanoleuca,LNAT02002248.1,345483,4,1.15779937073604e-05,2444060653,24462
Ailuropoda melanoleuca,LNAT02008330.1,333830,5,1.49776832519546e-05,2444060653,24462
